id,status,title,slug,date,modified,word_count,main_word_count,has_sources,source_items,source_links,bare_source_urls,internal_links,external_links,has_thumb,thumb_alt,focus,seo,desc,faq_visible,faq_schema,traffic,issues
3460,draft,شبکهٔ عصبی کوانتومی؛ نامی آشنا برای مدل‌هایی هنوز ناآشنا,quantum-neural-network,2026-09-20 19:34:15,2026-09-20 19:34:15,399,273,True,4,4,0,3,4,True,شبکه عصبی کوانتومی,شبکهٔ عصبی کوانتومی,شبکه عصبی کوانتومی چیست؟,شبکه عصبی کوانتومی از مدارهای پارامتری برای یادگیری الگو استفاده می‌کند؛ شیوه آموزش، گرادیان، فلات بایر و محدودیت‌های واقعی را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3462,draft,مدل مولد کوانتومی؛ آیا کیوبیت‌ها می‌توانند داده تازه بسازند؟,quantum-generative-model,2026-09-20 19:34:15,2026-09-20 19:34:15,406,260,True,4,4,0,3,4,True,مدل مولد کوانتومی,مدل مولد کوانتومی,مدل مولد کوانتومی چیست؟,مدل مولد کوانتومی توزیع داده را با مدار یا سامانه کوانتومی یاد می‌گیرد؛ Born machine، QGAN، آموزش و محدودیت‌ها را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3464,draft,یادگیری تقویتی کوانتومی؛ عامل، محیط و پاداش با کیوبیت‌ها,quantum-reinforcement-learning,2026-09-20 19:34:15,2026-09-20 19:34:15,391,258,True,4,4,0,3,4,True,یادگیری تقویتی کوانتومی,یادگیری تقویتی کوانتومی,یادگیری تقویتی کوانتومی چیست؟,یادگیری تقویتی کوانتومی از مدارها یا ارتباط کوانتومی برای تصمیم‌گیری پیاپی استفاده می‌کند؛ مدل‌ها، وعده شتاب و محدودیت‌ها را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3468,draft,کامپایلر کوانتومی؛ ترجمه الگوریتم به گیت‌های واقعی,quantum-compiler,2026-09-20 19:34:15,2026-09-20 19:34:15,412,255,True,4,4,0,3,4,True,کامپایلر کوانتومی,کامپایلر کوانتومی,کامپایلر کوانتومی چیست؟,کامپایلر کوانتومی مدار منطقی را با توجه به گیت‌های بومی، اتصال کیوبیت‌ها و نویز به برنامه قابل‌اجرا تبدیل می‌کند؛ مراحل و محدودیت‌ها را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3472,draft,عایق توپولوژیک؛ درون عایق، روی سطح رسانا,topological-insulator,2026-09-20 19:34:15,2026-09-20 19:34:15,395,255,True,4,4,0,3,4,True,ساختار عایق توپولوژیک,عایق توپولوژیک,عایق توپولوژیک چیست؟,عایق توپولوژیک در حجم گاف انرژی و روی مرز حالت‌های رسانای حفاظت‌شده دارد؛ وارونگی نواری، قفل‌شدگی اسپین و محدودیت‌ها را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3474,draft,نیم‌فلز ویل؛ تک‌قطبی‌های بری در یک بلور,weyl-semimetal,2026-09-20 19:34:15,2026-09-20 19:34:15,397,250,True,4,4,0,3,4,True,نیمه‌فلز ویل,نیم‌فلز ویل,نیم فلز ویل چیست؟,نیم‌فلز ویل نقاط تماس دوباندی با کایرالیته و قوس‌های فرمی سطحی دارد؛ سازوکار، اثر آنومالی کایرال و شواهد را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3476,draft,نیم‌فلز دیراک؛ وقتی دو گره ویل روی هم می‌افتند,dirac-semimetal,2026-09-20 19:34:15,2026-09-20 19:34:15,398,250,True,4,4,0,4,4,True,نیمه‌فلز دیراک,نیم‌فلز دیراک,نیم فلز دیراک چیست؟,نیم‌فلز دیراک نقاط تماس چهارگانه و پاشندگی خطی سه‌بعدی دارد؛ نقش تقارن، تفاوت با گرافن و نیم‌فلز ویل و محدودیت‌ها را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3478,draft,فرمیون مایورانا؛ ذره‌ای که پادذرهٔ خودش است,majorana-fermion,2026-09-20 19:34:15,2026-09-20 19:34:15,396,258,True,4,4,0,3,4,True,فرمیون مایورانا,فرمیون مایورانا,فرمیون مایورانا چیست؟,فرمیون مایورانا در فیزیک ذرات و حالت‌های صفر ماده چگال دو معنای مرتبط دارد؛ شواهد، کیوبیت توپولوژیک و ابهام‌ها را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3480,draft,آنیون؛ ذره‌ای که نه بوزون است و نه فرمیون,anyon,2026-09-20 19:34:15,2026-09-20 19:34:15,374,249,True,4,4,0,3,4,True,آنیون و آمار ذرات دوبعدی,آنیون,آنیون چیست؟ آمار کسری و کاربردها,آنیون شبه‌ذره‌ای دوبعدی با آمار مبادله‌ای میان یا فراتر از بوزون و فرمیون است؛ بافتن، انواع آبلی و نابِلی و شواهد را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3484,draft,عایق مات؛ وقتی دافعه الکترون‌ها راه جریان را می‌بندد,mott-insulator,2026-09-20 19:34:15,2026-09-20 19:34:15,391,249,True,4,4,0,3,4,True,عایق مات,عایق مات,عایق مات چیست؟,عایق مات طبق نظریه نواری باید رسانا باشد، اما دافعه الکترونی آن را عایق می‌کند؛ مدل هابارد، گذار مات و ارتباط با ابررسانایی را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3486,draft,بحرانیت کوانتومی؛ نوسان‌هایی که در صفر مطلق هم خاموش نمی‌شوند,quantum-criticality,2026-09-20 19:34:15,2026-09-20 19:34:15,359,236,True,4,4,0,3,4,True,بحرانیت کوانتومی,بحرانیت کوانتومی,بحرانیت کوانتومی چیست؟,بحرانیت کوانتومی رفتار پیرامون نقطه گذار فاز در صفر مطلق است؛ مقیاس‌بندی، فن دمایی و ارتباط با مواد هم‌بسته را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3488,draft,گذار فاز کوانتومی؛ تغییر نظم ماده بدون گرم‌کردن,quantum-phase-transition,2026-09-20 19:34:15,2026-09-20 19:34:15,371,240,True,4,4,0,3,4,True,گذار فاز کوانتومی,گذار فاز کوانتومی,گذار فاز کوانتومی چیست؟,گذار فاز کوانتومی تغییر حالت پایه ماده در صفر مطلق با تنظیم میدان، فشار یا برهم‌کنش است؛ تفاوت با گذار گرمایی و مثال‌ها را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3491,draft,الکترودینامیک کوانتومی حفره؛ وقتی یک اتم بارها با یک فوتون روبه‌رو می‌شود,cavity-qed,2026-09-20 19:34:15,2026-09-20 19:34:15,591,444,True,4,4,0,4,4,True,الکترودینامیک کوانتومی حفره,الکترودینامیک کوانتومی حفره,الکترودینامیک کوانتومی حفره چیست؟,الکترودینامیک کوانتومی حفره برهم‌کنش اتم و نور محبوس میان آینه‌ها را بررسی می‌کند؛ رژیم‌های کوپلش، اثر پرسل و کاربردها را بشناسید.,5,True,yellow,۵۰۰ تا ۸۹۹ کلمه
3493,draft,الکترودینامیک کوانتومی مدار؛ اتم مصنوعی روی یک تراشه,circuit-qed,2026-09-20 19:34:15,2026-09-20 19:34:15,496,359,True,4,4,0,3,4,True,الکترودینامیک کوانتومی مدار,الکترودینامیک کوانتومی مدار,الکترودینامیک کوانتومی مدار چیست؟,در circuit QED، کیوبیت ابررسانا با فوتون‌های مایکروویو در تشدیدگر روی تراشه برهم‌کنش می‌کند؛ سازوکار، خوانش و محدودیت‌ها را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3495,draft,نوسانات رابی؛ ضربان منظم میان دو حالت کوانتومی,rabi-oscillations,2026-09-20 19:34:15,2026-09-20 19:34:15,519,372,True,4,4,0,3,4,True,نمودار نوسانات رابی در سامانه دوترازی,نوسانات رابی,نوسانات رابی چیست؟ توضیح ساده و دقیق,نوسانات رابی نشان می‌دهند یک سامانه دوترازی زیر میدان تشدیدی چگونه میان دو حالت جابه‌جا می‌شود؛ فرمول، آزمایش و محدودیت‌ها را بخوانید.,5,True,yellow,۵۰۰ تا ۸۹۹ کلمه
3497,draft,شفافیت القایی الکترومغناطیسی؛ وقتی یک لیزر راه نور دیگر را باز می‌کند,electromagnetically-induced-transparency,2026-09-20 19:34:15,2026-09-20 19:34:15,543,392,True,4,4,0,3,4,True,شفافیت القایی الکترومغناطیسی,شفافیت القایی الکترومغناطیسی,شفافیت القایی الکترومغناطیسی (EIT) چیست؟,در EIT، تداخل کوانتومی جذب یک محیط را در پنجره‌ای باریک کاهش می‌دهد؛ حالت تاریک، نور کند، کاربردها و محدودیت‌ها را بخوانید.,5,True,yellow,۵۰۰ تا ۸۹۹ کلمه
3499,draft,تصویربرداری با فوتون‌های آشکارنشده؛ دیدن نمونه با نوری که دوربین نمی‌بیند,quantum-imaging-undetected-photons,2026-09-20 19:34:15,2026-09-20 19:34:15,575,404,True,4,4,0,3,4,True,تصویربرداری کوانتومی با فوتون‌های آشکارنشده,تصویربرداری با فوتون‌های آشکارنشده,تصویربرداری با فوتون‌های آشکارنشده چیست؟,در تصویربرداری با فوتون‌های آشکارنشده، فوتونی با نمونه برهم‌کنش می‌کند اما شریک آن ثبت می‌شود؛ سازوکار، کاربرد و محدودیت‌ها را بخوانید.,5,True,yellow,۵۰۰ تا ۸۹۹ کلمه
3503,draft,ابرتفکیک کوانتومی؛ فراتررفتن از مرز کلاسیک دقیقاً یعنی چه؟,super-resolution-quantum,2026-09-20 19:34:15,2026-09-20 19:34:15,418,272,True,4,4,0,3,4,True,ابر تفکیک کوانتومی,ابرتفکیک کوانتومی,ابرتفکیک کوانتومی چیست؟,ابرتفکیک کوانتومی از آمار و حالت‌های نور برای تخمین جدایی‌های زیر حد رایلی استفاده می‌کند؛ تفاوت تفکیک و مکان‌یابی و محدودیت‌ها را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3505,draft,اشتراک راز کوانتومی؛ وقتی هیچ‌کس به‌تنهایی کلید را ندارد,quantum-secret-sharing,2026-09-20 19:34:15,2026-09-20 19:34:15,405,258,True,4,4,0,3,4,True,اشتراک راز کوانتومی,اشتراک راز کوانتومی,اشتراک راز کوانتومی چیست؟,اشتراک راز کوانتومی یک راز یا کلید را میان چند عضو توزیع می‌کند تا فقط گروه مجاز آن را بازیابی کند؛ پروتکل‌ها، امنیت و محدودیت‌ها را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3507,draft,QKD مستقل از دستگاه؛ امنیتی که به درون جعبه اعتماد نمی‌کند,device-independent-qkd,2026-09-20 19:34:15,2026-09-20 19:34:15,431,285,True,4,4,0,3,4,True,توزیع کلید کوانتومی مستقل از دستگاه,QKD مستقل از دستگاه,QKD مستقل از دستگاه چیست؟,QKD مستقل از دستگاه امنیت کلید را از نقض نامساوی بل می‌گیرد، نه مدل کامل تجهیزات؛ شرط‌ها، مزیت‌ها و چالش‌های عملی را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3509,draft,QKD مستقل از دستگاه اندازه‌گیری؛ آشکارساز می‌تواند نامطمئن باشد,measurement-device-independent-qkd,2026-09-20 19:34:15,2026-09-20 19:34:15,441,292,True,4,4,0,3,4,True,توزیع کلید کوانتومی مستقل از دستگاه اندازه‌گیری,QKD مستقل از دستگاه اندازه‌گیری,QKD مستقل از دستگاه اندازه‌گیری چیست؟,MDI-QKD حملات آشکارساز را با سپردن اندازه‌گیری به گره‌ای نامطمئن خنثی می‌کند؛ سازوکار، امنیت و محدودیت‌های عملی را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
3511,draft,QKD میدان دوقلو؛ شکستن محدودیت برد بدون ریپیتر کوانتومی,twin-field-qkd,2026-09-20 19:34:15,2026-09-20 19:34:15,452,303,True,4,4,0,3,4,True,توزیع کلید کوانتومی میدان دوقلو,QKD میدان دوقلو,QKD میدان دوقلو چیست؟,QKD میدان دوقلو با تداخل پالس‌های دو کاربر در گره‌ای نامطمئن، نرخ کلید را در فاصله زیاد بهبود می‌دهد؛ سازوکار و محدودیت‌ها را بخوانید.,5,True,red,کمتر از ۵۰۰ کلمه
