همه ایرادات qpedia.ir — 2026-09-21 — 1725 مورد — قابل کپی
فرمت: [severity] code | slug | title | location | evidence | fix
[high] I01 | why-quantum-math-works | تصویر شاخص ندارد | loc:_thumbnail_id | ev: | fix:تصویر شاخص اختصاصی و مرتبط تعریف کنید
[high] L02 | alpha-decay | لینک داخلی شکسته (۴۰۴) | loc:لینک #3 | ev:«نیروهای بنیادی» → https://qpedia.ir/fundamental-forces/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | axion | لینک داخلی شکسته (۴۰۴) | loc:لینک #1 | ev:«ماده تاریک» → https://qpedia.ir/dark-matter/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | brain-quantum-phenomena | لینک داخلی شکسته (۴۰۴) | loc:لینک #3 | ev:«فتوسنتز» → https://qpedia.ir/quantum-photosynthesis/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | cosmic-inflation | لینک داخلی شکسته (۴۰۴) | loc:لینک #3 | ev:«انرژی تاریک» → https://qpedia.ir/dark-energy/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | cosmic-microwave-background | لینک داخلی شکسته (۴۰۴) | loc:لینک #3 | ev:«انرژی تاریک» → https://qpedia.ir/dark-energy/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | dilution-refrigerator | لینک داخلی شکسته (۴۰۴) | loc:لینک #2 | ev:«کیوبیت ابررسانا» → https://qpedia.ir/superconducting-qubit/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../superconductivity/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | fiber-optics | لینک داخلی شکسته (۴۰۴) | loc:لینک #3 | ev:«ال‌ایدی» → https://qpedia.ir/led/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | flash-memory | لینک داخلی شکسته (۴۰۴) | loc:لینک #6 | ev:«ال‌ایدی» → https://qpedia.ir/led/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | genetic-mutation | لینک داخلی شکسته (۴۰۴) | loc:لینک #3 | ev:«فتوسنتز» → https://qpedia.ir/quantum-photosynthesis/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | mitochondria-proton-tunneling | لینک داخلی شکسته (۴۰۴) | loc:لینک #5 | ev:«فتوسنتز کوانتومی» → https://qpedia.ir/quantum-photosynthesis/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | nanowire | لینک داخلی شکسته (۴۰۴) | loc:لینک #3 | ev:«نیمه‌رسانا» → https://qpedia.ir/semiconductor/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-auction | لینک داخلی شکسته (۴۰۴) | loc:لینک #1 | ev:«نظریه بازی کوانتومی» → https://qpedia.ir/quantum-game-theory/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-memory/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-auction | لینک داخلی شکسته (۴۰۴) | loc:لینک #2 | ev:«قرارداد هوشمند» → https://qpedia.ir/quantum-smart-contract/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-bounce | لینک داخلی شکسته (۴۰۴) | loc:لینک #3 | ev:«گرانش کوانتومی حلقه‌ای» → https://qpedia.ir/loop-quantum-gravity/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-gravity/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-century-2025 | لینک داخلی شکسته (۴۰۴) | loc:لینک #4 | ev:«پلانک و تابش جسم سیاه» → https://qpedia.ir/max-planck-blackbody/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-culture | لینک داخلی شکسته (۴۰۴) | loc:لینک #1 | ev:«سواد کوانتومی» → https://qpedia.ir/quantum-literacy/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-winter/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-culture | لینک داخلی شکسته (۴۰۴) | loc:لینک #2 | ev:«اخلاق کوانتومی» → https://qpedia.ir/quantum-ethics/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-realism/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-culture | لینک داخلی شکسته (۴۰۴) | loc:لینک #3 | ev:«هنر کوانتومی» → https://qpedia.ir/quantum-art/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-gate/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-dimer | لینک داخلی شکسته (۴۰۴) | loc:لینک #2 | ev:«درهم‌تنیدگی» → https://qpedia.ir/quantum-entanglement/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-entanglement-explained/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-droplet | لینک داخلی شکسته (۴۰۴) | loc:لینک #2 | ev:«نوسانات کوانتومی» → https://qpedia.ir/quantum-fluctuations/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-fluctuations-cosmos/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-fiction | لینک داخلی شکسته (۴۰۴) | loc:لینک #1 | ev:«مسئله اندازه‌گیری» → https://qpedia.ir/quantum-measurement-problem/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-measurement/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-fiction | لینک داخلی شکسته (۴۰۴) | loc:لینک #3 | ev:«واهمدوسی» → https://qpedia.ir/quantum-decoherence/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-fingerprinting | لینک داخلی شکسته (۴۰۴) | loc:لینک #1 | ev:«آزمون SWAP» → https://qpedia.ir/swap-test/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-fingerprinting | لینک داخلی شکسته (۴۰۴) | loc:لینک #2 | ev:«ارتباط کوانتومی» → https://qpedia.ir/quantum-communication/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-fiction/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-lithography | لینک داخلی شکسته (۴۰۴) | loc:لینک #1 | ev:«حالت نون» → https://qpedia.ir/noon-state/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-lithography | لینک داخلی شکسته (۴۰۴) | loc:لینک #2 | ev:«تداخل کوانتومی» → https://qpedia.ir/quantum-interference/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-winter/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-music | لینک داخلی شکسته (۴۰۴) | loc:لینک #1 | ev:«هنر کوانتومی» → https://qpedia.ir/quantum-art/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-gate/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-music | لینک داخلی شکسته (۴۰۴) | loc:لینک #3 | ev:«تداخل» → https://qpedia.ir/quantum-interference/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-winter/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-secure-direct-communication | لینک داخلی شکسته (۴۰۴) | loc:لینک #1 | ev:«توزیع کلید کوانتومی» → https://qpedia.ir/quantum-key-distribution/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-solipsism | لینک داخلی شکسته (۴۰۴) | loc:لینک #1 | ev:«مسئله اندازه‌گیری» → https://qpedia.ir/quantum-measurement-problem/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-measurement/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-solipsism | لینک داخلی شکسته (۴۰۴) | loc:لینک #2 | ev:«واهمدوسی» → https://qpedia.ir/quantum-decoherence/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-thermodynamics | لینک داخلی شکسته (۴۰۴) | loc:لینک #4 | ev:«فتوسنتز کوانتومی» → https://qpedia.ir/quantum-photosynthesis/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-understanding-achievement | لینک داخلی شکسته (۴۰۴) | loc:لینک #1 | ev:«ترانزیستور» → https://qpedia.ir/transistor/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-winter | لینک داخلی شکسته (۴۰۴) | loc:لینک #1 | ev:«سرمایه‌گذاری کوانتومی» → https://qpedia.ir/quantum-investment/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-measurement/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-winter | لینک داخلی شکسته (۴۰۴) | loc:لینک #2 | ev:«استارتاپ کوانتومی» → https://qpedia.ir/quantum-startup/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-state/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | quantum-winter | لینک داخلی شکسته (۴۰۴) | loc:لینک #3 | ev:«سیاست‌گذاری کوانتومی» → https://qpedia.ir/quantum-policy/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-logic/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | slow-light | لینک داخلی شکسته (۴۰۴) | loc:لینک #3 | ev:«واهمدوسی» → https://qpedia.ir/quantum-decoherence/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | soliton | لینک داخلی شکسته (۴۰۴) | loc:لینک #1 | ev:«موج ماده» → https://qpedia.ir/matter-wave/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | wimp | لینک داخلی شکسته (۴۰۴) | loc:لینک #1 | ev:«ماده تاریک» → https://qpedia.ir/dark-matter/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | wormhole | لینک داخلی شکسته (۴۰۴) | loc:لینک #1 | ev:«سیاه‌چاله» → https://qpedia.ir/black-hole/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] L02 | wormhole | لینک داخلی شکسته (۴۰۴) | loc:لینک #2 | ev:«درهم‌تنیدگی» → https://qpedia.ir/quantum-entanglement/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../quantum-entanglement-explained/ | fix:مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
[high] M01 | simon-algorithm | توضیحات متا ندارد | loc:rank_math_description / _yoast_wpseo_metadesc | ev: | fix:توضیح متا یکتا برای صفحه بنویسید (Google: « unique descriptions for each page »)
[med] C03 | grw-collapse | ساختار تیتر ضعیف | loc:ساختار تیتر | ev:فقط 0 تیتر H2 | fix:حداقل ۳ تیتر H2 معنادار بگذارید تا فهرست‌مطالب و اسکن‌پذیری ساخته شود
