post_id,slug,url,status,title,title_len,meta_len,focus_kw,words,sentences,paragraphs,reading_time_min,h2_count,h3_count,has_sources_head,has_faq,has_summary,has_misconception,has_lead,img_total,img_missing_alt,img_empty_alt,img_bad_name,featured_set,featured_alt,featured_w,featured_h,internal_unique,external_unique,broken_n,draft_targets_n,authority_hits,inbound,schema,pubDate,post_date,post_modified,score_A,score_B,score_C,score_D,score_E,score_F,score_G,score_total,grade,issue_n,issue_high,issue_weight,fix_priority
3509,measurement-device-independent-qkd,https://qpedia.ir/measurement-device-independent-qkd/,publish,QKD مستقل از دستگاه اندازه‌گیری؛ آشکارساز می‌تواند نامطمئن باشد,63,123,QKD مستقل از دستگاه اندازه‌گیری,432,40,17,2.2,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,7,18,15,16,8,2,84,yellow,4,1,10,24.0
3539,optical-lattice,https://qpedia.ir/optical-lattice/,publish,شبکهٔ نوری؛ بلوری از نور برای به‌دام‌انداختن اتم‌ها,51,140,شبکهٔ نوری,390,33,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,7,18,15,16,8,2,84,yellow,4,1,10,24.0
3474,weyl-semimetal,https://qpedia.ir/weyl-semimetal/,publish,نیم‌فلز ویل؛ تک‌قطبی‌های بری در یک بلور,39,116,نیم‌فلز ویل,394,30,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,17,10,18,15,16,6,2,84,yellow,3,1,9,23.2
3486,quantum-criticality,https://qpedia.ir/quantum-criticality/,publish,بحرانیت کوانتومی؛ نوسان‌هایی که در صفر مطلق هم خاموش نمی‌شوند,61,119,بحرانیت کوانتومی,357,32,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,2,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,17,8,18,15,16,8,2,84,yellow,3,1,9,23.2
3551,plasmon,https://qpedia.ir/plasmon/,publish,پلاسمون؛ موج جمعی الکترون‌ها در مرز نور و ماده,46,110,پلاسمون,351,32,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,17,10,18,15,16,6,2,84,yellow,3,1,9,23.2
3497,electromagnetically-induced-transparency,https://qpedia.ir/electromagnetically-induced-transparency/,publish,شفافیت القایی الکترومغناطیسی؛ وقتی یک لیزر راه نور دیگر را باز می‌کند,69,123,شفافیت القایی الکترومغناطیسی,536,44,18,2.7,9,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,17,9,18,15,16,8,2,85,yellow,4,1,10,22.5
3482,fractional-quantum-hall-effect,https://qpedia.ir/fractional-quantum-hall-effect/,publish,اثر هال کوانتومی کسری؛ وقتی الکترون‌ها شبه‌ذره می‌سازند,55,126,اثر هال کوانتومی کسری,357,31,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Thu, 20 Aug 2026 14:48:26 +0000",2026-08-20 18:18:26,2026-09-20 19:34:15,18,8,18,15,16,8,2,85,yellow,3,1,9,21.8
3501,quantum-microscopy,https://qpedia.ir/quantum-microscopy/,publish,میکروسکوپ کوانتومی؛ دیدن نمونه با فوتون کمتر,44,138,میکروسکوپ کوانتومی,436,38,17,2.2,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Thu, 20 Aug 2026 14:49:52 +0000",2026-08-20 18:19:52,2026-09-20 19:34:15,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3515,quantum-money,https://qpedia.ir/quantum-money/,publish,پول کوانتومی؛ اسکناسی که کپی‌کردنش با قوانین فیزیک محدود می‌شود,63,134,پول کوانتومی,395,35,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Sun, 20 Sep 2026 15:24:53 +0000",2026-09-20 18:54:53,2026-09-20 19:34:15,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3523,quantum-cloud,https://qpedia.ir/quantum-cloud/,publish,رایانش کوانتومی ابری؛ دسترسی از مرورگر به یک پردازنده واقعی,59,131,رایانش کوانتومی ابری,418,36,17,2.1,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,4,4,0,0,4,1,True,"Sun, 20 Sep 2026 14:56:12 +0000",2026-09-20 18:26:12,2026-09-20 19:34:15,18,8,18,15,16,8,2,85,yellow,3,1,9,21.8
3528,bernstein-vazirani-algorithm,https://qpedia.ir/bernstein-vazirani-algorithm/,publish,الگوریتم برنشتاین–وزیرانی؛ بازیابی یک رشته پنهان با یک پرس‌وجو,62,128,الگوریتم برنشتاین–وزیرانی,390,39,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Sun, 20 Sep 2026 14:55:07 +0000",2026-09-20 18:25:07,2026-09-20 19:34:15,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3332,photon-blockade,https://qpedia.ir/photon-blockade/,publish,انسداد فوتونی؛ وقتی یک فوتون راه فوتون بعدی را می‌بندد,54,132,انسداد فوتونی,331,26,17,1.7,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:54 +0000",2026-09-21 09:14:54,2026-09-21 09:14:54,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3424,hardy-paradox,https://qpedia.ir/hardy-paradox/,publish,پارادوکس هاردی؛ ناموضعیت بدون نامساوی بل,40,131,پارادوکس هاردی,361,30,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 01:19:09 +0000",2026-09-21 04:49:09,2026-09-21 04:49:09,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3434,quantum-probability,https://qpedia.ir/quantum-probability/,publish,احتمال کوانتومی؛ چرا جمع دامنه‌ها با جمع احتمال‌ها فرق دارد؟,60,125,احتمال کوانتومی,338,30,17,1.7,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,2,True,"Mon, 21 Sep 2026 01:19:53 +0000",2026-09-21 04:49:53,2026-09-21 04:49:53,18,8,18,15,16,8,2,85,yellow,3,1,9,21.8
3505,quantum-secret-sharing,https://qpedia.ir/quantum-secret-sharing/,publish,اشتراک راز کوانتومی؛ وقتی هیچ‌کس به‌تنهایی کلید را ندارد,56,141,اشتراک راز کوانتومی,401,35,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 01:20:20 +0000",2026-09-21 04:50:20,2026-09-21 04:50:20,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3557,quantum-refrigerator,https://qpedia.ir/quantum-refrigerator/,publish,یخچال کوانتومی؛ بیرون‌کشیدن گرما از یک سامانه نانومقیاس,55,122,یخچال کوانتومی,376,33,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 01:21:28 +0000",2026-09-21 04:51:28,2026-09-21 04:51:28,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3354,dipolar-gas,https://qpedia.ir/dipolar-gas/,publish,گاز دوقطبی؛ مادهٔ کوانتومی با برهم‌کنش جهت‌دار و دوربرد,55,132,گاز دوقطبی,348,30,17,1.7,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,2,True,"Mon, 21 Sep 2026 05:44:54 +0000",2026-09-21 09:14:54,2026-09-21 09:14:54,18,8,18,15,16,8,2,85,yellow,3,1,9,21.8
3367,proton-decay,https://qpedia.ir/proton-decay/,publish,واپاشی پروتون؛ جست‌وجوی فروپاشی یکی از پایدارترین ذرات جهان,59,130,واپاشی پروتون,424,34,17,2.1,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:54 +0000",2026-09-21 09:14:54,2026-09-21 09:14:54,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3385,quantum-blockchain,https://qpedia.ir/quantum-blockchain/,publish,بلاک‌چین کوانتومی؛ امنیت پساکوانتومی یا شبکه‌ای واقعاً کوانتومی؟,64,135,بلاک‌چین کوانتومی,409,31,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:54 +0000",2026-09-21 09:14:54,2026-09-21 09:14:54,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3395,quantum-singularity,https://qpedia.ir/quantum-singularity/,publish,تکینگی کوانتومی؛ مرز شکست نظریه یا جهش فرضی فناوری؟,51,127,تکینگی کوانتومی,396,30,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,3,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3403,optical-parametric-oscillator,https://qpedia.ir/optical-parametric-oscillator/,publish,نوسانگر پارامتری نوری؛ تبدیل یک پمپ به دو میدان همدوس,53,131,نوسانگر پارامتری نوری,387,34,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3408,quantum-thermometry,https://qpedia.ir/quantum-thermometry/,publish,دماسنجی کوانتومی؛ اندازه‌گیری دما با یک سامانه بسیار کوچک,57,126,دماسنجی کوانتومی,382,33,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3440,fine-structure-constant,https://qpedia.ir/fine-structure-constant/,publish,ثابت ساختار ریز؛ عددی بی‌بُعد برای قدرت نور و ماده,50,122,ثابت ساختار ریز,377,34,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:54 +0000",2026-09-21 09:14:54,2026-09-21 09:14:54,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3436,acceleration-radiation,https://qpedia.ir/acceleration-radiation/,publish,تابش شتاب و اثر اونرو؛ آیا ناظر شتاب‌دار خلأ را گرم می‌بیند؟,60,128,اثر اونرو,381,32,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3450,quantum-phase-estimation,https://qpedia.ir/quantum-phase-estimation/,publish,تخمین فاز کوانتومی؛ چگونه مقدار ویژه را از فاز بیرون می‌کشیم؟,61,141,تخمین فاز کوانتومی,416,35,17,2.1,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3456,qaoa,https://qpedia.ir/qaoa/,publish,QAOA؛ بهینه‌سازی تقریبی با لایه‌های کوانتومی,44,124,QAOA,374,35,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3478,majorana-fermion,https://qpedia.ir/majorana-fermion/,publish,فرمیون مایورانا؛ ذره‌ای که پادذرهٔ خودش است,43,122,فرمیون مایورانا,393,33,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,2,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,8,18,15,16,8,2,85,yellow,3,1,9,21.8
3511,twin-field-qkd,https://qpedia.ir/twin-field-qkd/,publish,QKD میدان دوقلو؛ شکستن محدودیت برد بدون ریپیتر کوانتومی,55,134,QKD میدان دوقلو,442,38,17,2.2,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3519,quantum-router,https://qpedia.ir/quantum-router/,publish,مسیریاب کوانتومی؛ فوتون را چگونه بدون خواندن پیام هدایت می‌کنیم؟,64,140,مسیریاب کوانتومی,413,35,17,2.1,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3533,kondo-effect,https://qpedia.ir/kondo-effect/,publish,اثر کوندو؛ چرا مقاومت فلز در سرمای بیشتر دوباره بالا می‌رود؟,60,129,اثر کوندو,391,33,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3535,spin-ice,https://qpedia.ir/spin-ice/,publish,یخ اسپینی؛ مغناطیسی که قانون یخ را تقلید می‌کند,47,120,یخ اسپینی,372,30,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,6,2,85,yellow,3,1,9,21.8
3555,quantum-heat-engine,https://qpedia.ir/quantum-heat-engine/,publish,موتور گرمایی کوانتومی؛ کارگرفتن از یک سامانه کوچک,49,127,موتور گرمایی کوانتومی,381,33,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,8,18,15,16,8,2,85,yellow,3,1,9,21.8
3563,quantum-thermalization,https://qpedia.ir/quantum-thermalization/,publish,گرمایی‌شدن کوانتومی؛ چگونه یک سامانه بسته به تعادل می‌رسد؟,58,131,گرمایی‌شدن کوانتومی,357,30,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,2,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,8,18,15,16,8,2,85,yellow,3,1,9,21.8
3559,quantum-maxwell-demon,https://qpedia.ir/quantum-maxwell-demon/,publish,دیو ماکسول کوانتومی؛ اطلاعات چگونه به کار ترمودینامیکی تبدیل می‌شود؟,68,132,دیو ماکسول کوانتومی,369,31,17,1.8,8,0,True,True,True,True,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,2,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,17,8,18,15,16,8,4,86,yellow,3,1,11,21.7
3547,polariton,https://qpedia.ir/polariton/,publish,پولاریتون؛ وقتی نور و ماده هویت مشترک پیدا می‌کنند,50,114,پولاریتون,349,31,17,1.7,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,3,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,17,10,18,15,16,8,2,86,yellow,3,1,9,20.3
3443,quantum-chromodynamics,https://qpedia.ir/quantum-chromodynamics/,publish,کرومودینامیک کوانتومی؛ چرا کوارک‌ها هرگز تنها دیده نمی‌شوند؟,60,109,کرومودینامیک کوانتومی,348,34,17,1.7,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 05:44:54 +0000",2026-09-21 09:14:54,2026-09-21 09:14:54,17,9,18,15,16,8,2,85,yellow,3,1,7,20.2
3319,quantum-illumination,https://qpedia.ir/quantum-illumination/,publish,تصویربرداری کوانتومی در تاریکی؛ چگونه هدف پنهان در نویز را پیدا کنیم؟,69,137,تابش کوانتومی,2173,135,37,10.9,12,11,True,True,False,False,False,0,0,0,0,True,True,1672,940,4,7,0,0,7,2,True,"Sat, 19 Sep 2026 22:35:56 +0000",2026-09-20 02:05:56,2026-09-20 19:34:15,17,8,22,15,16,8,0,86,green,4,0,8,19.6
2859,quantum-history,https://qpedia.ir/quantum-history/,publish,تاریخ صد ساله فیزیک کوانتوم,27,157,تاریخ صد ساله فیزیک کوانتوم,4540,202,0,22.7,10,2,True,False,True,False,False,6,0,0,0,True,True,1670,942,10,12,0,0,10,1,False,"Tue, 15 Sep 2026 02:04:36 +0000",2026-09-15 05:34:36,2026-09-19 04:21:46,16,7,24,14,16,8,2,87,green,8,0,10,19.5
3561,quantum-entropy,https://qpedia.ir/quantum-entropy/,publish,آنتروپی کوانتومی؛ اندازه‌گیری ناآگاهی یا درهم‌تنیدگی؟,53,135,آنتروپی کوانتومی,356,31,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,3,2,True,"Sun, 20 Sep 2026 15:19:20 +0000",2026-09-20 18:49:20,2026-09-20 19:34:15,18,9,18,15,16,8,2,86,yellow,3,1,7,18.9
3399,fock-state,https://qpedia.ir/fock-state/,publish,حالت فوک؛ وقتی تعداد کوانتوم‌ها دقیق است,40,127,حالت فوک,385,30,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,2,True,"Sun, 20 Sep 2026 23:19:01 +0000",2026-09-21 02:49:01,2026-09-21 02:49:01,18,10,18,15,16,8,2,87,yellow,3,1,9,18.8
3381,quantum-cosmology,https://qpedia.ir/quantum-cosmology/,publish,کیهان‌شناسی کوانتومی؛ وقتی خود جهان موضوع نظریه کوانتومی می‌شود,63,133,کیهان‌شناسی کوانتومی,355,32,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 05:44:54 +0000",2026-09-21 09:14:54,2026-09-21 09:14:54,18,10,18,15,16,8,2,87,yellow,3,1,9,18.8
3543,polaron,https://qpedia.ir/polaron/,publish,پولارون؛ ذره‌ای که محیط را با خود می‌کشد,40,127,پولارون,377,34,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,8,2,87,yellow,3,1,9,18.8
3545,exciton,https://qpedia.ir/exciton/,publish,اکسایتون؛ جفت الکترون–حفره‌ای که نور در ماده می‌سازد,52,120,اکسایتون,355,30,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,8,2,87,yellow,3,1,9,18.8
3553,phonon,https://qpedia.ir/phonon/,publish,فونون؛ کوانتوم ارتعاش شبکهٔ بلوری,33,126,فونون,351,35,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,2,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,8,2,87,yellow,3,1,9,18.8
3307,nisq-era,https://qpedia.ir/nisq-era/,publish,دوران NISQ و محدودیت‌های رایانه‌های کوانتومی کنونی,50,156,دوران NISQ محدودیت های رایانه,2218,126,33,11.1,11,0,True,True,True,True,False,0,0,0,0,True,True,1672,940,9,6,0,0,6,0,False,"Sat, 19 Sep 2026 12:11:41 +0000",2026-09-19 15:41:41,2026-09-19 15:42:21,16,5,26,15,16,6,4,88,green,5,0,11,18.6
3330,photon-counting,https://qpedia.ir/photon-counting/,publish,شمارش فوتون؛ از کلیک آشکارساز تا آمار نور,41,115,شمارش فوتون,370,30,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,3,True,"Sun, 20 Sep 2026 15:33:22 +0000",2026-09-20 19:03:22,2026-09-20 19:34:15,17,10,18,15,16,8,2,86,yellow,2,1,6,18.2
3470,quantum-control,https://qpedia.ir/quantum-control/,publish,کنترل کوانتومی؛ هدایت یک سامانه ظریف با پالس‌های دقیق,53,129,کنترل کوانتومی,424,33,17,2.1,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,2,True,"Sun, 20 Sep 2026 15:29:43 +0000",2026-09-20 18:59:43,2026-09-20 19:34:15,18,10,18,15,16,8,2,87,yellow,2,1,6,16.9
3480,anyon,https://qpedia.ir/anyon/,publish,آنیون؛ ذره‌ای که نه بوزون است و نه فرمیون,41,125,آنیون,369,33,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Sun, 20 Sep 2026 23:18:22 +0000",2026-09-21 02:48:22,2026-09-21 02:48:22,18,10,18,15,16,8,2,87,yellow,2,1,6,16.9
3517,quantum-voting,https://qpedia.ir/quantum-voting/,publish,رأی‌گیری کوانتومی؛ آیا فیزیک می‌تواند انتخابات را امن‌تر کند؟,61,132,رأی‌گیری کوانتومی,417,33,17,2.1,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Sun, 20 Sep 2026 15:38:46 +0000",2026-09-20 19:08:46,2026-09-20 19:34:15,18,10,18,15,16,8,2,87,yellow,2,1,6,16.9
3531,heavy-fermion,https://qpedia.ir/heavy-fermion/,publish,فرمیون سنگین؛ الکترونی که در جمع هزار برابر سنگین‌تر رفتار می‌کند,65,127,فرمیون سنگین,386,35,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Sun, 20 Sep 2026 15:36:49 +0000",2026-09-20 19:06:49,2026-09-20 19:34:15,18,10,18,15,16,8,2,87,yellow,2,1,6,16.9
3405,homodyne-detection,https://qpedia.ir/homodyne-detection/,publish,آشکارسازی هوموداین؛ اندازه‌گیری کوادرات‌های میدان نور,53,141,آشکارسازی هوموداین,394,31,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Sun, 20 Sep 2026 23:21:59 +0000",2026-09-21 02:51:59,2026-09-21 02:51:59,18,10,18,15,16,8,2,87,yellow,2,1,6,16.9
3488,quantum-phase-transition,https://qpedia.ir/quantum-phase-transition/,publish,گذار فاز کوانتومی؛ تغییر نظم ماده بدون گرم‌کردن,47,131,گذار فاز کوانتومی,369,33,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,3,True,"Sun, 20 Sep 2026 23:20:04 +0000",2026-09-21 02:50:04,2026-09-21 02:50:04,18,10,18,15,16,8,2,87,yellow,2,1,6,16.9
3495,rabi-oscillations,https://qpedia.ir/rabi-oscillations/,publish,نوسانات رابی؛ ضربان منظم میان دو حالت کوانتومی,46,134,نوسانات رابی,499,44,18,2.5,9,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,3,1,True,"Sun, 20 Sep 2026 23:23:28 +0000",2026-09-21 02:53:28,2026-09-21 02:53:28,18,10,18,15,16,8,2,87,yellow,2,1,6,16.9
3525,deutsch-jozsa-algorithm,https://qpedia.ir/deutsch-jozsa-algorithm/,publish,الگوریتم دویچ–جوزا؛ نخستین نمایش روشن برتری در تعداد پرس‌وجو,60,130,الگوریتم دویچ–جوزا,401,34,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Sun, 20 Sep 2026 23:24:13 +0000",2026-09-21 02:54:13,2026-09-21 02:54:29,18,10,18,15,16,8,2,87,yellow,2,1,6,16.9
3346,cryogenic-electronics,https://qpedia.ir/cryogenic-electronics/,publish,الکترونیک سرد؛ کنترل رایانه کوانتومی در چند کلوین,49,132,الکترونیک سرد,392,32,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,2,True,"Mon, 21 Sep 2026 05:44:54 +0000",2026-09-21 09:14:54,2026-09-21 09:14:54,18,10,18,15,16,8,2,87,yellow,2,1,6,16.9
3356,fermi-gas,https://qpedia.ir/fermi-gas/,publish,گاز فرمی؛ جهانی که اصل طرد شکل می‌دهد,37,128,گاز فرمی,383,33,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 05:44:54 +0000",2026-09-21 09:14:54,2026-09-21 09:14:54,18,10,18,15,16,8,2,87,yellow,2,1,6,16.9
3401,four-wave-mixing,https://qpedia.ir/four-wave-mixing/,publish,چهارموجی؛ برهم‌کنش غیرخطی چهار میدان نور,40,137,چهارموجی,359,30,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,8,2,87,yellow,2,1,6,16.9
3468,quantum-compiler,https://qpedia.ir/quantum-compiler/,publish,کامپایلر کوانتومی؛ ترجمه الگوریتم به گیت‌های واقعی,50,144,کامپایلر کوانتومی,408,35,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,8,2,87,yellow,2,1,6,16.9
3472,topological-insulator,https://qpedia.ir/topological-insulator/,publish,عایق توپولوژیک؛ درون عایق، روی سطح رسانا,40,128,عایق توپولوژیک,391,32,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,2,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,8,2,87,yellow,2,1,6,16.9
3503,super-resolution-quantum,https://qpedia.ir/super-resolution-quantum/,publish,ابرتفکیک کوانتومی؛ فراتررفتن از مرز کلاسیک دقیقاً یعنی چه؟,58,139,ابرتفکیک کوانتومی,408,32,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,8,2,87,yellow,2,1,6,16.9
